product_id,category,days_in_stock,weekly_sales_30d,stock_qty,discounts_tried,season_match,price_reductions,sales_velocity,stock_sales_ratio,aging_risk,discount_fail,low_demand,dead_stock_risk,label,days_to_dead,unit_price,locked_capital
P2954,Cough Syrup,50,15,100,1,0.7631106819813094,1,3.75,26.666666666666668,0,0,0,0.3,0,365.0,321.49563305094773,32149.563305094773
P2955,Cough Syrup,86,18,124,1,0.8753389847243831,0,4.5,27.555555555555557,0,0,0,0.3,0,365.0,454.1639536654119,56316.33025451108
P2956,Painkiller,8,11,101,1,0.5755603266971276,4,2.75,36.72727272727273,0,0,0,0.3,0,365.0,211.90394800677043,21402.298748683814
P2957,Antibiotic,15,19,97,1,1.2545085726716443,1,4.75,20.42105263157895,0,0,0,0.3,0,365.0,214.59003150939276,20815.233056411096
P2958,Vitamin,128,16,105,1,1.4273092906906866,2,4.0,26.25,1,0,0,0.7,1,-18.791170227352122,89.59236834941944,9407.198676689042
P2959,Cough Syrup,1,14,100,1,0.8182717944722733,0,3.5,28.571428571428573,0,0,0,0.3,0,365.0,207.07234316582193,20707.234316582195
P2960,Antibiotic,83,18,98,3,1.4010580613865165,3,4.5,21.77777777777778,0,1,0,0.5,0,365.0,385.77194657504924,37805.650764354825
P2961,Generic,38,13,94,0,1.3592193808108302,3,3.25,28.923076923076923,0,0,0,0.3,0,365.0,430.08322039568657,40427.82271719454
P2962,Cough Syrup,35,14,87,3,0.4992566744641509,1,3.5,24.857142857142858,0,1,0,0.5,0,365.0,375.23773191628834,32645.682676717086
P2963,Antibiotic,0,17,101,0,0.5080583349874959,0,4.25,23.764705882352942,0,0,0,0.3,0,365.0,53.11640962213409,5364.757371835543
P2964,Antibiotic,102,16,93,3,0.8728860737644604,0,4.0,23.25,1,1,0,0.8999999999999999,1,-19.001579162078723,102.63956000245973,9545.479080228755
P2965,Vitamin,26,18,111,0,0.9310286150783442,1,4.5,24.666666666666668,0,0,0,0.3,0,365.0,378.94189908714714,42062.550798673336
P2966,Vitamin,46,17,91,0,0.7093556707828699,4,4.25,21.41176470588235,0,0,0,0.3,0,365.0,474.0784963783067,43141.14317042591
P2967,Generic,67,15,89,1,0.6755051758063406,1,3.75,23.733333333333334,0,0,0,0.3,0,365.0,362.9125086290645,32299.213267986743
P2968,Antibiotic,72,10,109,2,0.8176407477618546,4,2.5,43.6,0,0,0,0.3,0,365.0,151.74649092697362,16540.367511040124
P2969,Antibiotic,187,23,110,0,1.128575137679041,2,5.75,19.130434782608695,1,0,0,0.7,1,-112.86274573475696,98.40126226776795,10824.138849454474
P2970,Vitamin,45,17,107,1,0.4012723596142573,1,4.25,25.176470588235293,0,0,0,0.3,0,365.0,444.6573276003773,47578.334053240374
P2971,Cough Syrup,30,19,105,1,1.1526984042148083,1,4.75,22.105263157894736,0,0,0,0.3,0,365.0,94.5637303806244,9929.191689965563
P2972,Cough Syrup,184,18,76,3,1.4114883139585617,5,4.5,16.88888888888889,1,1,0,0.8999999999999999,1,-74.81814282849199,117.9666336848003,8965.464160044823
P2973,Painkiller,61,15,86,2,1.2162080506092354,1,3.75,22.933333333333334,0,0,0,0.3,0,365.0,318.51172468783113,27392.008323153477
P2974,Vitamin,21,13,94,1,0.5300122276153909,4,3.25,28.923076923076923,0,0,0,0.3,0,365.0,135.4986851139035,12736.876400706928
P2975,Painkiller,8,17,99,1,0.4049774265325703,1,4.25,23.294117647058822,0,0,0,0.3,0,365.0,152.41701018869588,15089.284008680892
P2976,Vitamin,110,17,107,0,0.8884564907874466,0,4.25,25.176470588235293,1,0,0,0.7,1,-28.447759126120737,114.01635599287265,12199.750091237373
P2977,Generic,26,13,96,1,1.4476873070147844,1,3.25,29.53846153846154,0,0,0,0.3,0,365.0,474.94678979558336,45594.891820376004
P2978,Antibiotic,64,10,109,0,1.282871144866585,5,2.5,43.6,0,0,0,0.3,0,365.0,106.21633155265437,11577.580139239326
P2979,Generic,38,6,88,0,0.9752803668155914,3,1.5,58.666666666666664,0,0,1,0.4,0,365.0,469.09942811208936,41280.749673863866
P2980,Vitamin,13,14,96,3,0.4715777081011113,2,3.5,27.428571428571427,0,1,0,0.5,0,365.0,196.788640005003,18891.70944048029
P2981,Antibiotic,55,17,105,2,1.1566041385339145,0,4.25,24.705882352941178,0,0,0,0.3,0,365.0,419.7017705247958,44068.68590510356
P2982,Cough Syrup,3,17,90,1,1.2755978863290776,1,4.25,21.176470588235293,0,0,0,0.3,0,365.0,477.49890626929187,42974.901564236265
P2983,Cough Syrup,31,11,96,1,1.422082963711012,4,2.75,34.90909090909091,0,0,0,0.3,0,365.0,283.6659879947095,27231.934847492113
P2984,Painkiller,47,17,103,1,1.0345394809918982,1,4.25,24.235294117647058,0,0,0,0.3,0,365.0,396.57745610635595,40847.47797895467
P2985,Vitamin,34,14,90,1,0.9173589775744901,2,3.5,25.714285714285715,0,0,0,0.3,0,365.0,169.70471018823466,15273.42391694112
P2986,Vitamin,82,11,104,0,1.0430184522812151,1,2.75,37.81818181818182,0,0,0,0.3,0,365.0,222.33388669217334,23122.724215986025
P2987,Cough Syrup,105,11,89,4,1.4319030055902535,0,2.75,32.36363636363637,1,1,0,0.8999999999999999,1,-14.978406773935736,298.8440265048298,26597.118358929853
P2988,Generic,88,13,102,0,1.053752503407941,0,3.25,31.384615384615383,0,0,0,0.3,0,365.0,432.7075295042234,44136.16800943078
P2989,Antibiotic,2,12,91,2,0.6091102192724491,1,3.0,30.333333333333332,0,0,0,0.3,0,365.0,329.332117856611,29969.2227249516
P2990,Generic,12,16,92,0,1.0633816895308155,0,4.0,23.0,0,0,0,0.3,0,365.0,59.94447080601892,5514.8913141537405
P2991,Generic,46,11,99,1,1.3556934873618656,6,2.75,36.0,0,0,0,0.3,0,365.0,187.15305451588873,18528.152397072983
P2992,Cough Syrup,163,16,109,2,0.9804024343152202,2,4.0,27.25,1,0,0,0.7,1,-90.51236806390692,439.23732552859803,47876.86848261719
P2993,Cough Syrup,108,14,116,0,0.9032385936116489,2,3.5,33.142857142857146,1,0,0,0.7,1,-6.782027887353225,158.10656986824563,18340.362104716492
P2994,Cough Syrup,110,15,95,2,1.1800430994030175,0,3.75,25.333333333333332,1,0,0,0.7,1,-31.934952026139506,215.5676766121308,20478.929278152427
P2995,Painkiller,21,15,93,2,1.0931864341737745,5,3.75,24.8,0,0,0,0.3,0,365.0,225.32662541901715,20955.376163968594
P2996,Generic,33,16,102,2,0.36802511874442667,1,4.0,25.5,0,0,0,0.3,0,365.0,119.50373045956333,12189.38050687546
P2997,Vitamin,38,10,117,0,1.170373369076917,3,2.5,46.8,0,0,0,0.3,0,365.0,207.41542220871153,24267.60439841925
P2998,Antibiotic,10,15,93,0,0.7890593161033015,3,3.75,24.8,0,0,0,0.3,0,365.0,417.8393235403039,38859.057089248265
P2999,Painkiller,1,14,92,0,1.4290779360368844,3,3.5,26.285714285714285,0,0,0,0.3,0,365.0,432.0922407943673,39752.48615308179
P3000,Vitamin,176,19,103,1,1.4649635861022496,3,4.75,21.68421052631579,1,0,0,0.7,1,-80.7514299928234,311.4038948487488,32074.601169421127
P3001,Generic,16,13,113,2,0.8384865817494602,1,3.25,34.76923076923077,0,0,0,0.3,0,365.0,355.4328222361227,40163.908912681865
P3002,Cough Syrup,16,17,108,0,1.4625538159895073,3,4.25,25.41176470588235,0,0,0,0.3,0,365.0,290.5577165600555,31380.233388485995
P3003,Generic,5,20,103,1,0.6729846179471954,1,5.0,20.6,0,0,0,0.3,0,365.0,69.92265401174808,7202.033363210052
P3004,Antibiotic,158,23,96,0,1.1191733057423734,1,5.75,16.695652173913043,1,0,0,0.7,1,-54.27600627195317,363.50819002180276,34896.78624209306
P3005,Painkiller,52,10,102,0,0.39006565333130117,2,2.5,40.8,0,0,0,0.3,0,365.0,498.447894021606,50841.68519020381
P3006,Painkiller,65,4,103,0,0.4739872182185366,5,1.0,103.0,0,0,1,0.4,0,365.0,152.5204966208701,15709.611151949619
P3007,Antibiotic,145,14,96,0,1.3374310828533822,1,3.5,27.428571428571427,1,0,0,0.7,1,-49.242285095450136,491.9680395200966,47228.931793929274
P3008,Vitamin,25,20,104,0,1.3725408471563563,0,5.0,20.8,0,0,0,0.3,0,365.0,498.99812027862953,51895.80450897747
P3009,Vitamin,58,16,104,1,0.9391334303636936,1,4.0,26.0,0,0,0,0.3,0,365.0,113.68157246934365,11822.88353681174
P3010,Painkiller,2,11,76,1,0.7077281123362983,1,2.75,27.636363636363637,0,0,0,0.3,0,365.0,466.7608311312279,35473.82316597332
P3011,Painkiller,12,18,98,0,0.8412287181167406,6,4.5,21.77777777777778,0,0,0,0.3,0,365.0,353.98968555078875,34690.9891839773
P3012,Cough Syrup,106,20,109,1,1.343549386973587,2,5.0,21.8,1,0,0,0.7,1,-22.352101176221296,259.8673210046988,28325.53798951217
P3013,Vitamin,87,12,116,0,0.5531921071451015,2,3.0,38.666666666666664,0,0,0,0.3,0,365.0,205.09732286887606,23791.289452789624
P3014,Antibiotic,25,16,102,1,0.6538442775619157,0,4.0,25.5,0,0,0,0.3,0,365.0,333.41071713037826,34007.893147298586
P3015,Vitamin,28,18,107,1,1.2425315211033212,4,4.5,23.77777777777778,0,0,0,0.3,0,365.0,429.2540047199223,45930.17850503169
P3016,Cough Syrup,45,16,111,0,1.4223233350996989,4,4.0,27.75,0,0,0,0.3,0,365.0,65.3460619032941,7253.412871265645
P3017,Painkiller,0,16,93,0,0.4115128080186051,4,4.0,23.25,0,0,0,0.3,0,365.0,290.9580220840686,27059.09605381838
P3018,Painkiller,16,16,94,2,1.264526761622755,3,4.0,23.5,0,0,0,0.3,0,365.0,342.6187929468788,32206.166537006604
P3019,Cough Syrup,14,22,96,2,1.0740819683181893,4,5.5,17.454545454545453,0,0,0,0.3,0,365.0,61.52148124804905,5906.062199812709
P3020,Antibiotic,17,12,92,1,0.5769258533568586,1,3.0,30.666666666666668,0,0,0,0.3,0,365.0,450.0849198197196,41407.812623414204
P3021,Painkiller,98,12,96,1,1.2069806359977215,3,3.0,32.0,1,0,0,0.7,1,-15.585879510957,478.3054637605873,45917.32452101638
P3022,Generic,19,15,102,1,1.1734992779991933,4,3.75,27.2,0,0,0,0.3,0,365.0,325.62109119757577,33213.351302152725
P3023,Painkiller,12,18,85,2,0.4704357738592937,1,4.5,18.88888888888889,0,0,0,0.3,0,365.0,102.65048350823474,8725.291098199954
P3024,Generic,42,18,108,2,0.9027012688936664,1,4.5,24.0,0,0,0,0.3,0,365.0,469.58526964633404,50715.20912180407
P3025,Cough Syrup,120,17,89,0,1.209949299420799,2,4.25,20.941176470588236,1,0,0,0.7,1,-39.49434418074472,412.2531938223445,36690.53425018866
P3026,Cough Syrup,16,17,104,0,0.529852952169375,2,4.25,24.470588235294116,0,0,0,0.3,0,365.0,62.84670307426168,6536.057119723215
P3027,Painkiller,4,20,94,0,0.8553192268694041,2,5.0,18.8,0,0,0,0.3,0,365.0,310.62093256017147,29198.367660656117
P3028,Vitamin,26,10,101,0,0.44488934963437365,1,2.5,40.4,0,0,0,0.3,0,365.0,101.54179237082852,10255.72102945368
P3029,Generic,82,18,93,2,0.6682019088490723,2,4.5,20.666666666666668,0,0,0,0.3,0,365.0,113.4798782924507,10553.628681197915
P3030,Antibiotic,48,16,90,0,0.561533881081841,1,4.0,22.5,0,0,0,0.3,0,365.0,136.62947522093742,12296.652769884367
P3031,Painkiller,101,18,105,0,0.9060853520698271,2,4.5,23.333333333333332,1,0,0,0.7,1,-25.718331402341175,228.2848227442533,23969.906388146595
P3032,Antibiotic,192,15,117,1,0.46945840178490295,2,3.75,31.2,1,0,0,0.7,1,-104.07125207476044,444.3722873837698,51991.55762390106
P3033,Painkiller,94,12,92,3,0.7597809064710155,2,3.0,30.666666666666668,1,1,0,0.8999999999999999,1,16.440161236882588,63.98393570302234,5886.522084678055
P3034,Vitamin,55,12,102,1,0.6301954859827913,4,3.0,34.0,0,0,0,0.3,0,365.0,360.1449364636468,36734.783519291974
P3035,Vitamin,40,13,95,1,1.195258697048372,3,3.25,29.23076923076923,0,0,0,0.3,0,365.0,484.047855072832,45984.54623191904
P3036,Vitamin,2,16,94,1,1.1396037277624125,1,4.0,23.5,0,0,0,0.3,0,365.0,338.5550497089481,31824.174672641122
P3037,Vitamin,249,4,104,1,0.4139166355987473,4,1.0,104.0,1,0,1,0.7999999999999999,1,-123.18487026825335,417.0222767330962,43370.31678024201
P3038,Cough Syrup,29,19,97,0,1.4441806654535019,0,4.75,20.42105263157895,0,0,0,0.3,0,365.0,455.79754209316667,44212.361583037164
P3039,Cough Syrup,9,16,93,3,1.1936195016961064,1,4.0,23.25,0,1,0,0.5,0,365.0,371.6590121645122,34564.28813129963
P3040,Generic,65,12,93,0,1.039150434897322,2,3.0,31.0,0,0,0,0.3,0,365.0,346.9292592298299,32264.42110837418
P3041,Antibiotic,20,15,101,0,0.8732417937416217,2,3.75,26.933333333333334,0,0,0,0.3,0,365.0,58.08503475643839,5866.588510400277
P3042,Painkiller,52,19,97,0,0.5135069049185268,4,4.75,20.42105263157895,0,0,0,0.3,0,365.0,283.50009006505655,27499.508736310487
P3043,Painkiller,53,15,113,2,1.4544191723841524,1,3.75,30.133333333333333,0,0,0,0.3,0,365.0,261.15160401607193,29510.13125381613
P3044,Cough Syrup,35,11,103,3,0.3094300520428898,1,2.75,37.45454545454545,0,1,0,0.5,0,365.0,285.21753217482467,29377.40581400694
P3045,Painkiller,108,20,107,2,1.1309773610758531,1,5.0,21.4,1,0,0,0.7,1,-39.60364650677205,244.6161756083388,26173.930790092254
P3046,Cough Syrup,18,19,100,0,0.908933189445958,3,4.75,21.05263157894737,0,0,0,0.3,0,365.0,457.95088161052786,45795.08816105279
P3047,Generic,35,19,98,0,1.3830982680294888,6,4.75,20.63157894736842,0,0,0,0.3,0,365.0,450.06354029909886,44106.22694931169
P3048,Antibiotic,46,11,97,1,0.756836735225731,3,2.75,35.27272727272727,0,0,0,0.3,0,365.0,106.56434991369667,10336.741941628577
P3049,Generic,65,17,113,1,0.9223733027615408,2,4.25,26.58823529411765,0,0,0,0.3,0,365.0,289.8017602278104,32747.598905742576
P3050,Vitamin,91,14,109,2,1.1908072702960633,3,3.5,31.142857142857142,1,0,0,0.7,1,25.020639863498857,481.8015427092605,52516.36815530939
P3051,Vitamin,30,15,116,2,0.35707985198702674,2,3.75,30.933333333333334,0,0,0,0.3,0,365.0,319.3988700481396,37050.26892558419
P3052,Vitamin,62,11,114,1,0.36537028923002585,1,2.75,41.45454545454545,0,0,0,0.3,0,365.0,410.75078904900215,46825.58995158625
P3053,Generic,9,19,98,0,0.5540072986055145,2,4.75,20.63157894736842,0,0,0,0.3,0,365.0,218.01200993845083,21365.17697396818
P3054,Painkiller,161,15,104,0,0.4757095002350744,0,3.75,27.733333333333334,1,0,0,0.7,1,-76.66611777715251,219.7620479896859,22855.252990927333
P3055,Antibiotic,28,18,105,0,0.30773216200067144,2,4.5,23.333333333333332,0,0,0,0.3,0,365.0,196.55927750913827,20638.724138459518
P3056,Vitamin,78,17,93,1,1.0475877865274528,1,4.25,21.88235294117647,0,0,0,0.3,0,365.0,59.83045908294441,5564.23269471383
P3057,Vitamin,1,16,90,1,1.255125560947209,1,4.0,22.5,0,0,0,0.3,0,365.0,466.1832256049857,41956.490304448715
P3058,Vitamin,13,14,97,0,1.4485379716027094,1,3.5,27.714285714285715,0,0,0,0.3,0,365.0,207.3387645865665,20111.86016489695
P3059,Antibiotic,40,14,100,6,0.8290803812063019,1,3.5,28.571428571428573,0,1,0,0.5,0,365.0,215.18958036661058,21518.958036661057
P3060,Vitamin,126,8,107,1,0.635664789889882,0,2.0,53.5,1,0,0,0.7,1,-36.81552639816429,391.7963337778289,41922.2077142277
P3061,Antibiotic,44,15,97,2,1.336682938534197,2,3.75,25.866666666666667,0,0,0,0.3,0,365.0,287.1019051978429,27848.88480419076
P3062,Vitamin,159,13,96,0,1.313274735407271,2,3.25,29.53846153846154,1,0,0,0.7,1,-36.30416446427188,212.91896976717143,20440.221097648457
P3063,Generic,39,16,97,3,1.049811853120444,3,4.0,24.25,0,1,0,0.5,0,365.0,447.6278434762189,43419.90081719324
P3064,Generic,40,13,93,1,0.6277788463703216,3,3.25,28.615384615384617,0,0,0,0.3,0,365.0,421.4206460722618,39192.12008472034
P3065,Antibiotic,7,10,80,1,1.3902211138871212,3,2.5,32.0,0,0,0,0.3,0,365.0,489.5607072048141,39164.85657638513
P3066,Generic,97,15,98,1,0.5140816040301348,3,3.75,26.133333333333333,1,0,0,0.7,1,-30.593666182397786,338.4597361840265,33169.0541460346
P3067,Antibiotic,17,18,101,0,0.3523758043724227,3,4.5,22.444444444444443,0,0,0,0.3,0,365.0,360.5434749611201,36414.89097107313
P3068,Generic,137,17,108,0,1.255941941672837,3,4.25,25.41176470588235,1,0,0,0.7,1,-43.08905534079977,196.02478553077563,21170.67683732377
P3069,Generic,145,21,100,1,0.9763908725213502,3,5.25,19.047619047619047,1,0,0,0.7,1,-58.72528319997263,94.8109948039038,9481.09948039038
P3070,Antibiotic,172,16,119,0,0.5957613805422302,4,4.0,29.75,1,0,0,0.7,1,-82.02144732394059,97.6625306175969,11621.841143494032
P3071,Painkiller,44,13,88,2,1.1050747947842552,0,3.25,27.076923076923077,0,0,0,0.3,0,365.0,340.6732078579769,29979.242291501963
P3072,Generic,67,15,103,0,1.2200598285753181,0,3.75,27.466666666666665,0,0,0,0.3,0,365.0,100.97223663365092,10400.140373266046
P3073,Vitamin,90,11,107,3,1.3134551416107523,1,2.75,38.90909090909091,0,1,0,0.5,0,365.0,457.98195458991745,49004.06914112117
P3074,Painkiller,8,11,99,2,0.6385512191623575,1,2.75,36.0,0,0,0,0.3,0,365.0,366.74089435640906,36307.3485412845
P3075,Antibiotic,55,15,100,1,0.33070494150233926,3,3.75,26.666666666666668,0,0,0,0.3,0,365.0,151.7930329868301,15179.30329868301
P3076,Painkiller,2,16,85,3,0.9120465840322232,2,4.0,21.25,0,1,0,0.5,0,365.0,175.64524746054263,14929.846034146123
P3077,Cough Syrup,41,9,106,1,1.3272943177564722,5,2.25,47.111111111111114,0,0,0,0.3,0,365.0,369.4881728381723,39165.746320846265
P3078,Cough Syrup,10,16,99,0,0.5493856047143257,3,4.0,24.75,0,0,0,0.3,0,365.0,420.85397077518985,41664.5431067438
P3079,Generic,12,16,102,1,0.8053505677422461,1,4.0,25.5,0,0,0,0.3,0,365.0,427.7434942766677,43629.83641622011
P3080,Generic,27,18,103,0,0.6077048821018665,0,4.5,22.88888888888889,0,0,0,0.3,0,365.0,320.46222746806984,33007.609429211196
P3081,Vitamin,33,16,99,1,0.3160351817086916,2,4.0,24.75,0,0,0,0.3,0,365.0,119.85439382898532,11865.584989069546
P3082,Painkiller,58,19,102,4,1.3782289157320164,0,4.75,21.473684210526315,0,1,0,0.5,0,365.0,418.261775608541,42662.701112071176
P3083,Cough Syrup,4,17,114,0,0.46206387205078986,6,4.25,26.823529411764707,0,0,0,0.3,0,365.0,406.23958788592216,46311.313018995126
P3084,Generic,42,19,87,2,1.2201205389042082,5,4.75,18.31578947368421,0,0,0,0.3,0,365.0,425.9109136850773,37054.249490601724
P3085,Painkiller,12,13,107,1,0.7159238781499926,3,3.25,32.92307692307692,0,0,0,0.3,0,365.0,120.94870122425048,12941.511030994801
P3086,Generic,51,21,95,0,0.6332182906879982,2,5.25,18.095238095238095,0,0,0,0.3,0,365.0,357.96098577611497,34006.29364873092
P3087,Generic,60,17,88,0,1.4292346638064422,4,4.25,20.705882352941178,0,0,0,0.3,0,365.0,482.10977005175147,42425.659764554126
P3088,Cough Syrup,48,19,104,0,1.088639384088771,4,4.75,21.894736842105264,0,0,0,0.3,0,365.0,165.22771376721371,17183.682231790226
P3089,Cough Syrup,80,14,68,3,1.124307194305771,0,3.5,19.428571428571427,0,1,0,0.5,0,365.0,372.52761202208853,25331.87761750202
P3090,Generic,24,12,81,3,1.2115835021446135,1,3.0,27.0,0,1,0,0.5,0,365.0,166.512844157306,13487.540376741787
P3091,Antibiotic,86,13,103,1,0.7091200032271969,2,3.25,31.692307692307693,0,0,0,0.3,0,365.0,188.1933839366707,19383.91854547708
P3092,Generic,34,19,99,4,0.9763973768349277,1,4.75,20.842105263157894,0,1,0,0.5,0,365.0,268.37063423435984,26568.692789201625
P3093,Generic,39,11,91,1,0.6242680128562628,1,2.75,33.09090909090909,0,0,0,0.3,0,365.0,452.72931961546965,41198.368085007736
P3094,Vitamin,62,15,109,1,1.301449818572243,2,3.75,29.066666666666666,0,0,0,0.3,0,365.0,67.39781531702332,7346.3618695555415
P3095,Vitamin,1,9,102,0,1.019168855158392,3,2.25,45.333333333333336,0,0,0,0.3,0,365.0,495.33858986695594,50524.536166429505
P3096,Vitamin,63,12,85,0,0.5920881912493412,1,3.0,28.333333333333332,0,0,0,0.3,0,365.0,397.4347173243042,33781.95097256586
P3097,Antibiotic,57,15,106,1,1.379710087586134,2,3.75,28.266666666666666,0,0,0,0.3,0,365.0,211.9005038782753,22461.45341109718
P3098,Antibiotic,22,18,92,3,0.9970080005806221,1,4.5,20.444444444444443,0,1,0,0.5,0,365.0,209.37209162706404,19262.23242968989
P3099,Generic,5,15,87,1,0.8940366039088956,4,3.75,23.2,0,0,0,0.3,0,365.0,267.3415562554504,23258.715394224186
P3100,Vitamin,5,12,90,0,0.34138510371836056,1,3.0,30.0,0,0,0,0.3,0,365.0,443.96534574447884,39956.8811170031
P3101,Antibiotic,154,16,95,2,1.391762406192735,2,4.0,23.75,1,0,0,0.7,1,-70.3591741388314,58.06280337738168,5515.966320851259
P3102,Cough Syrup,70,17,101,2,1.4427286992376538,1,4.25,23.764705882352942,0,0,0,0.3,0,365.0,296.71234281133803,29967.946623945143
P3103,Generic,8,8,100,1,0.9751183534053647,0,2.0,50.0,0,0,0,0.3,0,365.0,75.2389003093427,7523.89003093427
P3104,Painkiller,26,22,96,0,0.8310160243374687,1,5.5,17.454545454545453,0,0,0,0.3,0,365.0,102.02033630416628,9793.952285199963
P3105,Generic,53,12,82,2,0.7314780792056284,0,3.0,27.333333333333332,0,0,0,0.3,0,365.0,360.799638982507,29585.570396565574
P3106,Painkiller,108,14,104,1,0.6216575790432428,1,3.5,29.714285714285715,1,0,0,0.7,1,-30.574080941089125,155.43899831834625,16165.65582510801
P3107,Vitamin,2,13,102,0,0.9894352053650475,4,3.25,31.384615384615383,0,0,0,0.3,0,365.0,68.71766236074217,7009.201560795701
P3108,Painkiller,16,21,91,0,0.45371406361747846,0,5.25,17.333333333333332,0,0,0,0.3,0,365.0,123.90677603337402,11275.516619037035
P3109,Vitamin,132,24,108,0,1.4030083298941682,2,6.0,18.0,1,0,0,0.7,1,-31.215068615623018,143.8871376105207,15539.810861936237
P3110,Cough Syrup,0,23,92,1,0.5111504856693849,3,5.75,16.0,0,0,0,0.3,0,365.0,396.40189806963144,36468.974622406095
P3111,Painkiller,13,14,107,0,1.1946159148122208,2,3.5,30.571428571428573,0,0,0,0.3,0,365.0,331.2158591585848,35440.096929968575
P3112,Generic,191,17,113,0,0.6682653268423817,1,4.25,26.58823529411765,1,0,0,0.7,1,-95.52818198314878,380.8058057058614,43031.05604476234
P3113,Vitamin,57,18,95,1,0.5712852932144139,2,4.5,21.11111111111111,0,0,0,0.3,0,365.0,216.42002582031037,20559.902452929484
P3114,Generic,18,14,107,1,0.9694430152257356,3,3.5,30.571428571428573,0,0,0,0.3,0,365.0,100.90974846808345,10797.34308608493
P3115,Antibiotic,4,11,99,0,1.2181499773914062,1,2.75,36.0,0,0,0,0.3,0,365.0,412.3805465500597,40825.67410845591
P3116,Vitamin,1,16,101,1,1.1720840027283774,2,4.0,25.25,0,0,0,0.3,0,365.0,113.18307739483794,11431.490816878631
P3117,Painkiller,16,10,101,0,0.5805076210766489,4,2.5,40.4,0,0,0,0.3,0,365.0,222.20679509639064,22442.886304735453
P3118,Vitamin,127,11,97,0,0.696602820323521,1,2.75,35.27272727272727,1,0,0,0.7,1,-37.33910008219176,168.02520874830424,16298.44524858551
P3119,Generic,32,12,109,1,1.3425986196004513,0,3.0,36.333333333333336,0,0,0,0.3,0,365.0,183.44068415424076,19995.03457281224
P3120,Cough Syrup,76,20,98,1,1.1678924934196897,7,5.0,19.6,0,0,0,0.3,0,365.0,320.8354977816831,31441.878782604945
P3121,Vitamin,150,18,85,1,1.1552326864230744,2,4.5,18.88888888888889,1,0,0,0.7,1,-67.00346277549319,123.9584685602533,10536.46982762153
P3122,Painkiller,31,13,95,3,0.6226860915982692,1,3.25,29.23076923076923,0,1,0,0.5,0,365.0,250.64325062221917,23811.10880911082
P3123,Antibiotic,12,11,104,1,1.2504051692093225,1,2.75,37.81818181818182,0,0,0,0.3,0,365.0,337.4097758710048,35090.6166905845
P3124,Cough Syrup,43,8,89,1,0.7301013545189253,2,2.0,44.5,0,0,0,0.3,0,365.0,441.0109386601019,39249.973540749066
P3125,Antibiotic,143,24,105,1,0.7816686241911719,3,6.0,17.5,1,0,0,0.7,1,-36.46519970087256,217.05238386881047,22790.500306225098
P3126,Vitamin,97,10,110,1,0.6450733068008713,4,2.5,44.0,1,0,0,0.7,1,-10.9789365507253,193.41130166005735,21275.243182606308
P3127,Generic,4,16,102,2,0.44566829644709033,3,4.0,25.5,0,0,0,0.3,0,365.0,215.53125124734362,21984.18762722905
P3128,Generic,70,18,94,1,0.8044722755949576,2,4.5,20.88888888888889,0,0,0,0.3,0,365.0,275.35868172074606,25883.716081750128
P3129,Painkiller,50,19,99,2,0.3203274023068423,6,4.75,20.842105263157894,0,0,0,0.3,0,365.0,190.89256719000957,18898.364151810947
P3130,Generic,142,15,98,1,0.8470922873127116,4,3.75,26.133333333333333,1,0,0,0.7,1,-53.285251676420906,162.70342926668837,15944.936068135461
P3131,Cough Syrup,7,18,97,0,1.1700077257237835,1,4.5,21.555555555555557,0,0,0,0.3,0,365.0,218.8863914593452,21231.979971556484
P3132,Generic,45,12,95,0,1.4528940393173702,3,3.0,31.666666666666668,0,0,0,0.3,0,365.0,400.02316916010585,38002.20107021005
P3133,Painkiller,126,11,102,0,0.3943357734792401,1,2.75,37.09090909090909,1,0,0,0.7,1,-38.989663990830685,163.76665414865874,16704.198723163194
P3134,Vitamin,31,12,108,1,0.6375488450105941,1,3.0,36.0,0,0,0,0.3,0,365.0,430.0833348608361,46449.0001649703
P3135,Vitamin,39,9,100,1,0.8929572619340402,3,2.25,44.44444444444444,0,0,0,0.3,0,365.0,178.2979436393572,17829.794363935718
P3136,Generic,4,19,103,1,0.5044655384422996,2,4.75,21.68421052631579,0,0,0,0.3,0,365.0,321.384603599584,33102.61417075715
P3137,Antibiotic,19,12,86,0,0.4401942264915656,1,3.0,28.666666666666668,0,0,0,0.3,0,365.0,486.9393270194496,41876.78212367267
P3138,Vitamin,23,12,96,3,0.8427817265406605,2,3.0,32.0,0,1,0,0.5,0,365.0,478.3067868788382,45917.45154036846
P3139,Generic,174,8,112,0,0.9968766346706481,6,2.0,56.0,1,0,0,0.7,1,-71.44990930882827,245.5848493575641,27505.50312804718
P3140,Painkiller,19,15,88,0,1.2842492718556346,1,3.75,23.466666666666665,0,0,0,0.3,0,365.0,80.38209618462746,7073.624464247217
P3141,Generic,37,13,115,1,1.4973641061530145,3,3.25,35.38461538461539,0,0,0,0.3,0,365.0,456.1829214716845,52461.03596924372
P3142,Vitamin,66,15,95,0,1.2291249359846217,1,3.75,25.333333333333332,0,0,0,0.3,0,365.0,107.11219171618268,10175.658213037354
P3143,Painkiller,10,17,98,2,0.5656085423595842,2,4.25,23.058823529411764,0,0,0,0.3,0,365.0,465.59715487942793,45628.52117818394
P3144,Generic,39,19,89,0,1.197573682513497,0,4.75,18.736842105263158,0,0,0,0.3,0,365.0,379.683772808973,33791.855779998594
